link,Nome,Pontuação,Avaliações,somelier,tipo,origem,Vinícola,Teor Alcoólico,Amadurecimento,Safra,Classificação,Visual,Olfativo,Gustativo,Temperatura de serviço,Potencial de guarda,Harmonização
https://wine.com.br/vinhos/trentham-estate-cabernet-merlot-2015/prod15377.html,Trentham estate cabernet/merlot 2015,3.0,20,"Um blend ao estilo australiano com notas de frutas frescas bem integradas com os aromas do carvalho, e dono de um paladar de bom corpo e equilíbrio. Traz a assinatura dos irmãos Murphy, responsáveis pela sua produção. Essa dupla de enólogo e viticultor, que já foi reverenciada com a melhor do ano pela revista Australian Gourmet Traveller WINE em 2006, mostra sua experiência nesse surpreendente exemplar, onde a cabernet entra com a estrutura, e a merlot com a maciez.",Tinto,Austrália-Murray Darling,Trentham Estate,14.50% ABV,"10 meses em barricas de carvalho francês e americano, em parte novas.",2015,Seco,Vermelho intenso com tons de violeta.,"Frutas negras e vermelhas, nuance herbácea e de tosta, com toque de cacau.","Frutado, com bom corpo, acidez equilibrada e taninos macios.",16 °C,7 anos,"Maminha recheada com cogumelos e presunto cru, torta aussie meat, entrevero gaúcho, espaguele all'arrabbiata, paella vegetariana e queijos duros."
https://wine.com.br/vinhos/gato-negro-cabernet-sauvignon-2015/prod15320.html,Gato Negro Cabernet Sauvignon 2015,,,"Um tinto frutado com notas herbáceas, fresco e com taninos presentes. Gato Negro Cabernet Sauvignon é um tinto versátil e descomplicado. Elaborado pela Viña San Pedro, fundada no Chile em 1865, este exemplar expressa em seu rótulo uma lenda que, estando um enólogo indeciso para escolher entre três barricas de vinho, escolheu a barrica sobre a qual repentinamente saltou um gato negro.",Tinto,,Viña San Pedro,13.50% ABV,Breve passagem por barricas de carvalho.,2015,Meio Seco/Demi-Sec,Rubi com reflexo violeta.,"Frutas negras frescas, mescladas com notas herbáceas e toque de baunilha.","Fresco, frutado, com taninos presentes.",15 °C,5 anos,"Fraldinha na brasa, lasanha à bolonhesa, berinjela à parmegiana, escondidinho de carne, estrogonofe de carne, empada de queijo."
https://wine.com.br/vinhos/apothic-winemaker-s-blend-california-white-2014/prod15394.html,Apothic Winemaker's Blend Califórnia White 2014,4.0,8,"Um assemblage delicioso em que a Riesling cede suas notas florais e acidez firme, a Chardonnay acrescenta textura e corpo, enquanto a Pinot Grigio contribui com sabores de abacaxi, pêssego e damasco, levando a um acabamento fresco e equilibrado. Esse rótulo foi inspirado pela ""apotheca"", um lugar misterioso na Europa, onde eram realizados os blends e o armazenamento dos vinhos no século XIII.",Branco,Estados Unidos-Califórnia,Apothic,12.00% ABV,Em barricas de carvalho.,2014,Meio Seco/Demi-Sec,Amarelo claro.,"Frutas como abacaxi, pêssego, damasco, com notas de baunilha e nuance floral.","Frutado, fresco, com notas florais e delicada doçura.",8 °C,4 anos,"Tomate recheado, gnocchi com brócolis, abobrinha recheada, ceviche de peixe fresco, sashimi de salmão e tiras de frango crocante."
https://wine.com.br/vinhos/bridlewood-monterey-pinot-noir-2013/prod15395.html,Bridlewood Monterey Pinot Noir 2013,2.5,11,"Esse Pinot Noir americano possui aromas de cereja e framboesa maduras, notas tostadas, de baunilha e nuance floral. No paladar, aparecem taninos sedosos, notas frutadas, acidez que está equilibrada com todo o conjunto e média persistência. Para a elaboração desse exemplar, as uvas foram colhidas nas horas frias da manhã e deixadas sob baixa temperatura por 5 dias antes da fermentação. Esse processo é importante para garantir gostosa acidez e aromas frutados típicos da variedade.",Tinto,Estados Unidos-Monterey County,Bridlewood Estate Winery,14.60% ABV,6 meses em barricas de carvalho francês.,2013,Meio Seco/Demi-Sec,Rubi.,"Cereja e framboesa maduras, notas tostadas, de baunilha e nuance floral.","Taninos sedosos, notas frutadas, toque amadeirado, acidez equilibrada com todo o conjunto e média persistência.",15 °C,6 anos,"Atum grelhado, pratos com carnes magras como filé-mignon, massa ao pomodoro, pizza de calabresa, bacalhau ao forno, risoto com vegetais e bacon."
https://wine.com.br/vinhos/altivo-vineyard-selection-la-rioja-torrontes-2014/prod15338.html,Altivo Vineyard Selection La Rioja Torrontés 2014,4.0,8,"Com aroma de frutas brancas frescas e notas florais como flor de laranjeira, esse branco possui um paladar leve, fresco e com nuances cítricas. Esse exemplar é elaborado em La Rioja, uma região argentina localizada ao norte de Mendoza. A altitude do local varia entre 1000 e 1400 metros acima do nível do mar, proporcionando um saboroso frescor para as uvas. A Torrontés, casta que compõe o Altivo Vineyard Selection, é uma das variedades mais cultivadas no local.",Branco,Argentina-La Rioja,Finca Eugenio Bustos,13.50% ABV,Em tanques de aço inox. ,2014,Seco,Amarelo claro.,Frutas brancas frescas e notas florais como flor de laranjeira.,"Leve, fresco e com nuances cítricas.",,4 anos,"Salada com frango grelhado, espetinho de camarão, tomates recheados, espaguete com legumes, filé de peixe frito, bruschettas. "
https://wine.com.br/vinhos/altivo-classic-mendoza-chardonnay-2015/prod15341.html,Altivo Classic Mendoza Chardonnay 2015,3.0,5,"Chardonnay argentino com aromas de abacaxi, maçã verde, pêssego e nuances de baunilha. No paladar, é jovem, leve, fresco e possui boa intensidade de frutas. A linha Classic da Finca Eugenio Bustos busca evidenciar as características varietais em vinhos de safras bem recentes, com delicioso frescor e ótima vivacidade. Perfeito para descomplicar o dia a dia.",Branco,Argentina-Mendoza,Finca Eugenio Bustos,13.00% ABV,Parte do vinho afina por um curto período de tempo em carvalho.,2015,Seco,Amarelo claro com reflexos esverdeados.,"Abacaxi, maçã verde, pêssego e nuances de baunilha.","Jovem, leve, fresco e com boa intensidade de frutas. ",8 °C,4 anos,"Saladas, camarão na manteiga, risoto caprese, filé de frango com batatas, wrap de ricota e tomate, tabule."
https://wine.com.br/vinhos/crios-de-susana-balbo-malbec-2015/prod15286.html,Crios De Susana Balbo Malbec 2015,,,"Malbec da famosa Susana Balbo com aromas de frutas vermelhas e negras, violeta, especiarias, baunilha e notas de tosta. No paladar, possui médio corpo, taninos bem equilibrados com a acidez, notas de frutas e da madeira. Com ótima adaptação no terroir mendocino, a Malbec se consagra como uva emblemática do país e é lá que ela possui a maior área plantada do mundo.",Tinto,Argentina-Mendoza,Susana Balbo Wines,14.00% ABV,9 meses em barricas de carvalho francês.,2015,Seco,Rubi.,"Frutas vermelhas e negras, violeta, especiarias, baunilha e notas de tosta.","Médio corpo, taninos bem equilibrados com a acidez, notas de frutas e da madeira.",15 °C,5 anos,"Maminha grelhada, lagarto recheado, pizza de calabresa, contra-filé acebolado, panqueca à bolonhesa, lasanha de berinjela com queijo."
https://wine.com.br/vinhos/gato-negro-carmenere-2015/prod15321.html,Gato Negro Carménère 2015,,,"Aromas com notas de especiarias, vegetais, frutadas e toque de tabaco. No paladar, mostra notas de pimentão, acidez presente, médio corpo e taninos macios. Gato Negro é a marca de vinhos chilenos mais vendida ao redor do mundo. Os vinhos são elaborados pela Viña San Pedro, que foi eleita como destaque de vinícola do Novo Mundo.",Tinto,,Viña San Pedro,13.50% ABV,Breve passagem por barricas de carvalho.,2015,Seco,Rubi com reflexos violáceos.,"Especiarias, notas vegetais, frutadas e toque de tabaco.","Notas de pimentão, acidez presente, médio corpo e taninos macios.",15 °C,4 anos,"Lasanha à bolonhesa, costela suína na brasa, bisteca no sal grosso, berinjela recheada, frango assado, aperitivos com patê e torradinhas."
https://wine.com.br/vinhos/altivo-classic-mendoza-cabernet-sauvignon-2015/prod15339.html,Altivo Classic Mendoza Cabernet Sauvignon 2015,3.5,9,"Vinho tinto com aromas de frutas negras, toque de especiarias e nuance terrosa. Em boca é frutado, de leve a médio corpo, com taninos macios e bom frescor. É produzido pela Finca Eugenio Bustos, que foi fundada com o objetivo de elaborar exemplares que refletem a identidade do terroir onde os vinhedos estão inseridos, como esse Cabernet Sauvignon.",Tinto,Argentina-Mendoza,Finca Eugenio Bustos,12.50% ABV,,2015,Seco,Rubi brilhante.,"Frutas negras, toque de especiarias com nuance terrosa.","Frutado, corpo de leve a médio, bom frescor e com taninos macios.",15 °C,5 anos,"Bife a rolê, fraldinha na brasa, lagarto recheado, quiche de tomate seco, ravióli aos quatro queijos e panqueca de carne ao molho sugo."
https://wine.com.br/vinhos/altivo-vineyard-selection-valle-de-uco-chardonnay-2015/prod15337.html,Altivo Vineyard Selection Valle de Uco Chardonnay 2015,3.5,4,"Este Chardonnay de boa estrutura, fresco, apresenta aromas de abacaxi, pera e baunilha. Nasce de uma seleção das melhores parcelas dos vinhedos desta variedade de uva, pertencentes à Finca Eugenio Bustos. Esta seleção garante a produção de um vinho de maior elegância e requinte, destinado à mesa na companhia de pratos deliciosos, ou para ser apreciado ao longo de uma boa conversa.",Branco,Argentina-Valle de Uco,Finca Eugenio Bustos,14.00% ABV,20% do vinho amadurece por 6 meses em barricas de carvalho francês.,2015,Seco,Amarelo claro.,"Frutas maduras como abacaxi e pera, sobre um toque de baunilha e discreto amanteigado.","Tem boa estrutura, com alguma untuosidade, acidez agradável e final frutado.",10 °C,4 anos,"Estrogonofe de bacalhau, xinxim de galinha, ravióli à camaresca, pizza quatro queijos, risoto de queijo brie com pera, queijos frescos."
https://wine.com.br/vinhos/ventisquero-reserva-merlot-2014/prod15297.html,Ventisquero Reserva Merlot 2014,,,"Aromas de fruta madura, especiarias sobre um leve toque herbáceo e um paladar equilibrado, de bom corpo e acidez, compõem este tinto de linha reserva elaborado com a uva merlot pela renomada Viña Ventisquero. Vinhedos próprios da vinícola, manejados com perícia e em harmonia com a fauna e flora da região, são a base que dá a este vinho seu estilo elegante.",Tinto,,Viña Ventisquero,13.50% ABV,"70% do vinho estagia em barricas de carvalho francês por 10, meses mais 6 meses em garrafa.",2014,Seco,Vermelho com reflexos violáceos.,"Ameixas maduras, notas de pimenta, baunilha, cravo, e um leve toque herbáceo.","Bom corpo, equilibrado, com boa acidez e final picante.",16 °C,5 anos,"Medalhão de mignon com legumes, polpetone recheado de queijo, penne ao molho de cogumelos, paleta suína assada com risoto, queijos de média cura."
https://wine.com.br/vinhos/barton-amp-guestier-reserva-sauvignon-blanc-2014/prod15318.html,Barton &Amp; Guestier Reserva Sauvignon Blanc 2014,,,"Branco leve, fresco, frutado, com notas cítricas e vegetais, próprio para acompanhar receitas leves ou como aperitivo em qualquer ocasião. A linha ``reserve´´, elaborada pela Barton & Guestier, apresenta vinhos focados na expressão varietal, exibindo a tipicidade das uvas, versáteis e fáceis de agradar.",Branco,França-Gascogne,Barton & Guestier,11.50% ABV,,2014,Seco,Amarelo claro.,Notas vegetais e de frutas cítricas.,"Leve, com acidez refrescante, frutado e saboroso.",8 °C,3 anos,"Peroá frito, spaghetti al limone, casquinha de siri, salada grega, salpicão de frango, queijos como minas frescal, muçarela, brie e chancliche."
https://wine.com.br/vinhos/jp-azeitao-syrah-rose-2015/prod15260.html,Jp Azeitão Syrah Rosé 2015,3.0,12,"O aroma de frutas frescas, discreta lichia, e toques florais, se mescla ao paladar leve e de boa acidez. O JP Azeitão Rosé foi elaborado para completar uma das marcas mais importantes da Bacalhoa. Essa linha que expressa tradição aliada à modernidade, agora tem um exemplar rosé, um tipo de vinho que está conquistando cada vez mais o paladar brasileiro.",Rosé,Portugal-Península de Setúbal,Bacalhôa Vinhos de Portugal,12.00% ABV,,2015,Seco,Rosa claro.,"Notas de cerejas, framboesas frescas, discreta lichia, com toques florais com destaque para rosas e cravos. ",Leve e com boa acidez. As notas aromáticas se confirmam. ,10 °C,3 anos,"Arroz de polvo, espaguete com camarão, salada de macarrão, quiche de legumes, ceviche, pizza de pepperoni."
https://wine.com.br/vinhos/terra-d-uro-verdejo-2015/prod15308.html,Terra D´Uro Verdejo 2015,4.0,7,"Com aroma de frutas tropicais como abacaxi e maracujá, com notas cítricas, esse exemplar possui um paladar leve, frutado e com boa acidez. O Terra d'Uro Verdejo 2015 é elaborado sob a DOC Toro, uma Denominação de Origem oficializada em 1987. Cortada pelo rio Duero - que em Portugal recebe o nome de Douro - a região está localizada no coração da renomada Castilla y Léon, área conhecida internacionalmente pela qualidade e tipicidade de seus vinhos, e também por seus oito diferentes monumentos que integram o Patrimônio Mundial, provando que vinho, cultura e tradição estão sempre interligados.",Branco,Espanha-Toro,Terra d'Uro,13.00% ABV,Sem passagem por barricas de carvalho.,2015,Seco,Amarelo claro.,"Frutas tropicais como abacaxi e maracujá, com notas cítricas.","Leve, frutado e com boa acidez.",9 °C,3 anos,"Tartar de salmão, tilápia ao molho de legumes, penne à primavera, sopa minestrone, salada morna de frutos do mar, lasanha de abobrinha com frango. "
https://wine.com.br/vinhos/esporao-reserva-branco-2014/prod15279.html,Esporão Reserva Branco 2014,,,"Com aroma de frutas tropicais, toranja e pêssego, integradas a delicadas notas amadeiradas, esse vinho possui um paladar equilibrado, frutado, fresco, com boa presença e toque mineral. Elaborado com as variedades Antão Vaz, Arinto, Roupeiro e Sémillon, provenientes de videiras com cerca de 18 anos de idade, esse exemplar expressa o estilo clássico dos brancos do Alentejo.",Branco,Portugal-Alentejo,Esporão,14.00% ABV,"6 meses em tanques de aço inox e barricas de carvalho francês e americano, sobre as borras finas.",2014,Seco,Amarelo palha com reflexos esverdeados.,"Frutas tropicais, toranja, pêssego, com delicadas notas amadeiradas. ","Equilibrado, frutado, fresco, com boa presença e toque mineral. ",8 °C,5 anos,"Bacalhoada, sardinhas grelhadas, salada de mariscos, espetinhos de camarão, anéis de lula fritos, talharim ao molho branco."
https://wine.com.br/vinhos/muga-branco-2014/prod15302.html,Muga Branco 2014,,,"Um branco que mistura potência e refinamento, rico em aromas exibindo frutas, mel, tostado e baunilha, e dono de um paladar de bom corpo, fresco, macio e saboroso. É elaborado pela Bodegas Muga, vinícola fundada em 1932, e que une técnicas e equipamentos modernos com o respeito à tradição, no melhor estilo de Rioja. Uma das características que torna este vinho tão particular é a sua fermentação e envelhecimento curto em barricas de carvalho, o que lhe acrescenta aromas e estrutura, ao final somados à tipicidade única das uvas que o compõe.",Branco,Espanha-Rioja,Bodegas Muga,13.00% ABV,3 meses em barricas novas de carvalho francês sobre as borras (sur lie).,2014,Seco,Amarelo claro.,"Intenso, com notas de maçã, abacaxi, pera e tangerina, somadas a toques de mel e tostado, e também uma delicada nuance de baunilha.","Bom corpo e frescor, é macio e tem boa persistência, finalizando com traços amanteigados e minerais.",9 °C,4 anos,"Estrogonofe de frango, quiche de legumes, truta na manteiga, espaguete ao vôngole, saladas e queijos como o garrotxa, o tetilla, o brie, o camembert, a muçarela e o minas frescal."
